Review ID,Submission Date,Initial Publish Date,Review Authorization Source,Moderation Status,Content Codes,User ID,Product ID,Product Name,Category,Category ID,Top Level Category,Top Level Category ID,"Category
Hierarchy",Product Brand,Featured Badge,Staff Badge,Expert Badge,Merit Rank,Is a Ratings-Only Review,Review Title,User Nickname,User Location,User Email Address,Shared Review with Facebook,Review Published Email,Review Commented Email,Overall Rating,Online Experience,Account Benefits,Customer Service,Rewards Program,Recommend to a Friend,Pros,Cons,Review Text,Client Comments,Photo 1,Photo 2,Video 1,# of Comments,"# of Comments
Approved","# of Comments
Rejected","# of Comments
in Moderation","# of Comments 
with Photo","# of Comments 
with Video","# of Helpful
Votes","# of Not Helpful
Votes","# of Inappropriate
Votes",Client Response 1,Response Department 1,Response Name 1,Response Type 1,Age,Member Since,Location,Net Promoter Score,Net Promoter Comment,Product Page URL,Campaign ID,Locale,Originating Domain,Display Code,Session Parameters
63056008,7/23/2014,7/23/2014,SITE,APPROVED,,1031152654,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,MY first credit card choice,Farbod,,,0,No,No,5,5,5,5,5,Yes,,,"it`s unbelivable how awesome their benefits are.
Great customer service, great online service, ........
i stopped using my old credit card, because discover card is fantastic !",,,,,0,0,0,0,0,0,28,11,0,,,,,18-30,2013,Georgia,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63054883,7/22/2014,7/23/2014,SITE,APPROVED,,1031623197,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Glad I Have Discover it!,Daih,,,0,No,No,5,5,5,5,2,Yes,,,"Discover it is a great credit card to use. I look forward to signing up for the cash back promotions. It is accepted everywhere too! Although I have other cards, Discover is the best providing super benefits that work for me.",,,,,0,0,0,0,0,0,22,10,0,,,,,51-65,,New Jersey,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63053025,7/22/2014,7/23/2014,SITE,APPROVED,,1018179432,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,my life,twin2,,,0,No,No,5,5,5,5,5,Yes,,,"this is the only card I use
I live off this card
without it, I would be lost",,,,,0,0,0,0,0,0,22,17,0,,,,,41-50,2006,Colorado,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63052869,7/22/2014,7/23/2014,SITE,APPROVED,,1031577299,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Its an amazing card,Powerstroker11,,,0,No,No,5,5,5,5,3,Yes,,,Ever since I became a Discover card holder I've had nothing but good and wonderful things to say about the card and the company. The online account access is great and they send me text alerts and plenty of emails of anything that changes to my account. Very great card.,,,,,0,0,0,0,0,0,23,12,0,,,,,41-50,2013,Oklahoma,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63052301,7/22/2014,7/23/2014,SITE,APPROVED,CRN,1032198238,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,the best card in the world,niha,,,0,No,No,5,5,5,5,5,Yes,,,by far the discover is better then any other card out there better then amex it is must have card for all love it thanks a lot.,,,,,0,0,0,0,0,0,36,41,2,,,,,31-40,2013,Georgia,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63052213,7/22/2014,7/23/2014,SITE,APPROVED,,1031656456,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,A great credit card,jeano,,,0,No,No,5,5,5,5,5,Yes,,,"It is really a great credit card , the associates that help you are very courteous and understanding , it is a pleasure to have a credit card that rewards you for spending and charging , im so fortunate to have a card that appreciates your business",,,,,0,0,0,0,0,0,15,12,0,,,,,Over 65,2013,Texas,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63051994,7/22/2014,7/23/2014,SITE,APPROVED,,1032176910,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,The Card You Should Have In Your Wallet,Sorento,,,0,No,No,5,,5,5,5,Yes,,,I'm really amazed at the fact you can redeem you cash back to pay your bill. That is just Awesome!!,,,,,0,0,0,0,0,0,15,5,0,,,,,51-65,,Maryland,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63051965,7/22/2014,7/23/2014,SITE,APPROVED,,1031360117,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Excellent Credit Card,KeyBiscayner,,,0,No,No,5,5,5,5,5,Yes,,,I love my Discover Card...It has been a pleasure to have!,,,,,0,0,0,0,0,0,18,4,0,,,,,51-65,2013,Florida,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63048295,7/22/2014,7/23/2014,SITE,APPROVED,,1030201573,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,User Friendly Discover Card Review,AceWaterman,,,0,No,No,5,5,5,5,5,Yes,,,Discover is definately user friendly. Thanks for providing a great financial product and tool! Thanks for allowing me to design my own card. I love my beach picture.,,,,,0,0,0,0,0,0,19,1,0,,,,,51-65,2013,Texas,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63047791,7/22/2014,7/23/2014,SITE,APPROVED,,1030222300,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Discover makes it easier!,Calistudent007,,,0,No,No,5,5,4,5,3,Yes,,,"As a student, I was having trouble getting a credit card to build up my credit. Discover offered me a great student deal, now I love watching my credit score climb each month! Thank you Discover for making it possible for me to start my credit while in school!",,,,,0,0,0,0,0,0,22,1,0,,,,,18-30,2013,California,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63047757,7/22/2014,7/23/2014,SITE,APPROVED,,1032010250,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Student friendly,DiggaDeet,,,0,No,No,5,5,4,5,3,Yes,,,"I've been very impressed at how flexible Discover card is. Being a college student it's difficult to build credit with college debt, Discover made it easy! :)",,,,,0,0,0,0,0,0,21,2,0,,,,,18-30,2013,New York,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63044996,7/22/2014,7/23/2014,SITE,APPROVED,,1031460286,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,First Positive Review of Anything to do with Finance,Nickname1989,,,0,No,No,5,5,5,5,5,Yes,,,"I've never had anything positive to say about a financial institution but Discover has been very impressive. They sent me a $5 gift card to Starbucks for no reason, I don't drink coffee but it's the thought that counts. Customer service picks up instantly and speaks perfect English. I have redeemable points that can be used at useful retailers.
Nothing bad to say.",,,,,0,0,0,0,0,0,19,3,0,,,,,18-30,2013,Pennsylvania,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
